
104第4季 -0.31元
105第1季 0.36元
105第2季 0.41元
105第3季 0.02元
105第4季 -0.12元
106第1季 0.11元
106第2季 0.36元
106第3季 0.04元
106第4季 -0.07元
107第1季 0.1元
107第2季 0.37元
107第3季 -0.3元
107第4季 -0.16元
