
104第4季 1.24元
105第1季 0.04元
105第2季 0.64元
105第3季 0.61元
105第4季 0.55元
106第1季 -0.15元
106第2季 0.36元
106第3季 0.81元
106第4季 -0.02元
107第1季 -0.65元
107第2季 1.18元
107第3季 1.56元
107第4季 0.52元
108第1季 -0.42元
108第2季 1.2元
108第3季 1.64元
108第4季 0.25元
109第1季 0.35元
109第2季 0.7元
