
105第3季 16.90% 5.32% 4.22% 0.80% 1.23% 12.23元
105第4季 17.59% 3.62% 7.81% 0.00% 1.03% 12.32元
106第1季 19.78% 4.78% -1.83% -0.29% -0.52% undefined
106第2季 0.00% 0.00% 0.00% 0.00% 0.00% undefined
106第3季 24.42% 14.48% 16.55% 3.48% 5.00% undefined
106第4季 23.06% 9.7% 8.32% 1.35% 1.87% 13.56元
107第1季 21.45% 7.36% 5.76% 1.1% 1.5% 13.86元
107第2季 23.02% 7.51% 11.39% 1.83% 2.62% 13.24元
107第3季 18.2% 2.2% 6.09% 0.79% 1.13% 13.22元
107第4季 14.1% -12.41% 12.05% 2.19% 3.07% 13.58元
108第1季 20.44% 5.79% 8.78% 1.29% 1.7% 13.89元
108第2季 17.61% -6.53% -3.62% -0.15% -0.24% 13.03元
