
104第4季 -0.34元
105第1季 0.01元
105第2季 0.01元
105第3季 -0.09元
105第4季 0.73元
106第1季 -0.17元
106第2季 -0.11元
106第3季 -0.26元
106第4季 0.58元
107第1季 0.25元
107第2季 0.08元
107第3季 -0.59元
107第4季 -0.83元
108第1季 -0.31元
108第2季 -0.1元
108第3季 -0.46元
108第4季 -0.54元
109第1季 0.12元
