
104第4季 -0.05元
105第1季 0.16元
105第2季 0.25元
105第3季 0.21元
105第4季 0.59元
106第1季 0.22元
106第2季 0.31元
106第3季 0.35元
106第4季 0.61元
107第1季 0.34元
107第2季 0.23元
107第3季 0.44元
107第4季 0.76元
108第1季 0.35元
108第2季 0.44元
108第3季 0.61元
108第4季 1元
109第1季 0.26元
109第2季 1.01元
