
104第4季 1.07元
105第1季 -1.20元
105第2季 -0.75元
105第3季 -0.46元
105第4季 -0.11元
106第1季 -1.67元
106第2季 -0.76元
106第3季 0.08元
106第4季 -0.9元
107第1季 -1.99元
107第2季 -2.46元
107第3季 -0.61元
107第4季 -1.83元
108第1季 -1.28元
108第2季 2.01元
