
105第3季 51.79% -25.51% -20.70% -5.59% -15.21% 6.55元
105第4季 40.05% -13.72% -15.93% 0.00% -28.62% 4.88元
106第1季 56.48% -8.84% -8.79% -3.57% -13.42% undefined
106第2季 64.39% -6.03% -6.65% 0.00% -8.20% undefined
106第3季 57.27% -1.96% -1.73% 0.00% -6.18% undefined
106第4季 60.93% 9.03% 8.49% 4.27% 12.37% 0元
107第1季 56.35% 1.21% 1.24% 0% 0.67% 5.79元
107第2季 58.03% 2.07% -0.39% -0.2% -1.42% 11.31元
107第3季 55.87% -1.07% -3.94% -1.42% -5.07% 10.66元
107第4季 62.66% 6.9% 6.13% 3.03% 8.55% 11.59元
108第1季 58.04% 3.85% 3.59% 1.26% 2.9% 11.68元
108第3季 55.89% 1.14% -0.11% -0.11% -1.55% 11.96元
