
104第4季 -1.62元
105第1季 -1.06元
105第2季 0.07元
105第3季 -0.29元
105第4季 -0.15元
106第1季 0.14元
106第2季 -0.88元
106第3季 -0.57元
106第4季 0.1元
107第1季 0.26元
107第2季 0.75元
107第3季 0.1元
