 97 2.00 0.02 0.00 0.02 2.02
 98 2.10 0.00 0.00 0.00 2.10
 99 14.00 2.20 0.00 2.20 16.20
 100 14.50 0.00 0.00 0.00 14.50
 101 19.17 0.00 0.00 0.00 19.17
 102 19.50 0.00 0.00 0.00 19.50
 103 17.00 0.00 0.00 0.00 17.00
 104 15.00 0.00 0.00 0.00 15.00
 105 17.00 0.00 0.00 0.00 17.00
 106 15.00 0.00 0.00 0.00 15.00
