
104第4季 0.07元
105第1季 0.05元
105第2季 0.06元
105第3季 0.14元
105第4季 0.14元
106第1季 -0.27元
106第2季 0.18元
106第3季 -0.03元
106第4季 0.33元
107第1季 -0.13元
107第2季 -0.14元
107第3季 0.03元
107第4季 0.25元
108第1季 -0.08元
108第2季 0.37元
108第3季 0.09元
