
105第4季 17.78% -849.56% -1066.61% 0.00% -1.45% 13.20元
106第1季 22.35% -13.56% -53.48% -0.37% -0.84% undefined
106第2季 100.00% -963.68% -567.88% 0.00% -0.80% undefined
106第3季 -68.00% -338.18% -280.51% -0.24% -0.61% undefined
106第4季 100% -4668.21% -4680.34% -0.57% -1.15% 11.97元
107第1季 18.42% 7.34% 2.99% 0.2% 0.13% 12元
107第2季 16.36% 3.12% 3.48% 0.23% 0.19% 12.03元
107第3季 16.55% 10.51% 7.55% 0.69% 0.89% 12.15元
107第4季 12.88% -5.9% -10.78% -0.31% -0.63% 12.08元
108第1季 51.49% -334.58% -300.41% -0.12% -0.34% 12元
108第2季 100% -710.12% -731.74% -0.18% -0.43% 11.65元
108第3季 100% -654.27% -723.27% -0.22% -0.42% 11.61元
108第4季 100% -1230.35% -1474.32% -0.6% -1.01% 11.5元
109第1季 100% -483.54% -1095.62% -0.4% -0.72% 11.41元
