
104第4季 -0.17元
105第1季 0.09元
105第2季 0.21元
105第3季 0.20元
105第4季 0.37元
106第1季 0.05元
106第2季 0.06元
106第3季 0.01元
106第4季 -0.47元
107第1季 -0.48元
107第2季 -0.34元
107第3季 -0.01元
107第4季 -0.89元
108第1季 -0.3元
108第2季 -0.07元
108第3季 0.38元
108第4季 0.07元
109第1季 0.15元
