
104第4季 1.26元
105第1季 1.04元
105第2季 1.18元
105第3季 0.89元
105第4季 1.05元
106第1季 0.54元
106第2季 0.83元
106第3季 0.20元
106第4季 3.65元
107第1季 0.42元
107第2季 -0.7元
107第3季 -0.11元
107第4季 0.88元
108第1季 0.81元
108第2季 0.67元
108第3季 0.6元
