
104第4季 0.20元
105第1季 -0.08元
105第2季 0.03元
105第3季 -0.04元
105第4季 -0.06元
106第1季 0.24元
106第2季 -0.04元
106第3季 -0.07元
106第4季 -1.29元
107第1季 -0.06元
107第2季 -0.21元
107第3季 -0.05元
107第4季 -0.12元
108第1季 -0.08元
108第2季 -0.17元
108第3季 0.09元
108第4季 -0.24元
