
104第4季 0.43元
105第1季 0.29元
105第2季 0.11元
105第3季 0.21元
105第4季 0.25元
106第1季 -0.24元
106第2季 0.56元
106第3季 0.56元
106第4季 0.26元
107第1季 0.9元
107第2季 0.5元
107第3季 0.5元
107第4季 0.81元
108第1季 0.41元
108第2季 0.94元
108第3季 0.36元
108第4季 0.34元
109第1季 0.11元
