
104第4季 0.16元
105第1季 0.28元
105第2季 0.32元
105第3季 0.09元
105第4季 0.41元
106第1季 0.05元
106第2季 -0.05元
106第3季 0.20元
106第4季 0.12元
107第1季 -0.06元
107第2季 0.06元
107第3季 0.03元
107第4季 0.04元
108第1季 0.11元
108第2季 -0.04元
108第3季 -0.06元
108第4季 -0.04元
