
104第4季 0.76元
105第1季 0.75元
105第2季 1.04元
105第3季 1.24元
105第4季 0.48元
106第1季 0.07元
106第2季 0.02元
106第3季 -0.21元
106第4季 0.31元
107第1季 -0.13元
107第2季 0.21元
107第3季 0.21元
107第4季 -0.04元
108第1季 0.32元
108第2季 0.39元
108第3季 0.37元
108第4季 0.29元
109第1季 0.19元
109第2季 -0.1元
