
104第4季 0.12元
105第1季 0.29元
105第2季 0.26元
105第3季 1.51元
105第4季 -0.04元
106第1季 0.63元
106第2季 -0.02元
106第3季 0.85元
106第4季 0.25元
107第1季 0.02元
107第2季 -0.02元
107第3季 0.8元
