105 949,736 - - - - - - 1,020,216 968,028 916,270 1,073,796 1,024,888 
106 963,879 901,943 1,187,065 903,763 986,256 973,913 897,715 1,033,636 909,712 996,636 1,155,527 1,044,340 
107 935,674 944,733 1,128,588 993,815 1,026,357 971,851 1,005,047 1,043,514 898,796 1,043,797 1,084,225 927,902 
108 935,191 903,167 1,124,900 1,032,604 1,024,200 920,387 985,481 970,952 972,402 915,055 938,100 1,009,534 
109 813,347 811,555 747,801 623,428 791,704 - - - - - - - 
