
105第3季 13.49% 1.89% -3.36% -0.20% -0.74% 15.47元
105第4季 17.04% 5.13% -3.10% -0.30% -0.88% 15.16元
106第1季 16.08% 4.18% 0.36% 0.16% -0.05% undefined
106第2季 15.61% 4.87% 4.24% 0.00% 0.88% undefined
106第3季 17.40% 6.99% 7.62% 1.19% 1.75% undefined
106第4季 18.59% 7.01% 7.92% 1.33% 1.97% 15.83元
107第1季 18.47% 6.95% 8.26% 0% 1.6% 16.37元
107第2季 18.32% 7.58% 4.6% 0.6% 0.74% 15.86元
107第3季 14.41% 4.07% -0.02% 0.04% -0.23% 15.2元
107第4季 12.5% 1.53% 0.94% 0.14% -0.07% 15.21元
108第1季 8.33% -4.89% -3.47% -0.22% -0.73% 15.46元
108第2季 5.77% -5.2% -7.9% -0.74% -1.74% 14.68元
