105 389,937 291,431 368,787 286,473 301,029 259,219 231,981 312,441 317,281 477,794 453,314 499,165 
106 293,947 192,830 269,692 182,492 162,446 186,794 137,655 175,337 168,005 229,478 278,914 263,005 
107 283,835 179,749 250,701 203,305 259,357 283,806 295,128 233,942 252,560 334,041 294,723 217,077 
