
105第4季 17.48% 1.83% 3.48% 1.01% 2.72% 24.06元
106第1季 11.76% -1.39% 1.46% 0.36% 0.63% undefined
106第2季 11.10% -1.89% -2.23% 0.00% -3.11% undefined
106第3季 11.42% 2.37% 3.08% 0.00% 4.28% undefined
106第4季 10.44% -0.01% 5.08% 2.17% 6.69% 25.02元
107第1季 8.51% -2.39% -3.82% 0% -5.1% 24.76元
107第2季 10.42% 0.12% 0.83% 0% -0.51% 23.64元
107第3季 15.19% 7.36% 8.91% 4.29% 14.18% 26.3元
107第4季 15.41% 4.94% 5.17% 2.36% 7.04% 27.67元
108第1季 0% 0% 0% 0% 0% 0元
108第3季 15.6% 5.64% 7.39% 3.74% 11.78% 31.66元
108第4季 12.45% -0.5% -1.37% -0.41% -1.59% 30.67元
109第1季 1.49% -23.17% -22.64% -5% -15.16% 25.8元
