
105第1季 0.43元
105第2季 0.27元
105第3季 0.13元
105第4季 0.20元
106第1季 0.01元
106第2季 0.20元
106第3季 0.08元
106第4季 0.1元
107第1季 0.09元
107第2季 0.32元
107第3季 0.09元
107第4季 0.2元
108第1季 0.19元
