
104第4季 -0.18元
105第1季 0.07元
105第2季 -0.02元
105第3季 0.00元
105第4季 0.41元
106第1季 -0.09元
106第2季 0.16元
106第3季 0.06元
106第4季 0.06元
107第1季 0.05元
