
105第3季 21.37% 11.17% 12.05% 1.80% 2.66% 36.16元
105第4季 20.75% 10.06% 8.74% 0.00% 1.73% 36.01元
106第1季 15.12% 4.82% 8.34% 1.25% 1.90% undefined
106第2季 14.64% 5.01% 3.62% 0.00% 0.66% undefined
106第3季 14.28% 6.90% 4.98% 0.00% 1.16% undefined
106第4季 11.81% 2.93% 4.48% 0.82% 1.23% 33.69元
107第1季 11.45% 1.77% 1.97% 0% 0.2% 34.48元
107第2季 4.41% -6.64% -10.43% -0.84% -1.67% 32.91元
107第3季 9.13% -1.2% -2.69% -0.18% -0.66% 31.08元
107第4季 9.3% 0.53% -0.54% 0.08% -0.27% 31.31元
108第1季 6.64% -3.21% -5.2% -0.46% -1.26% 31.98元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 12.09% 3.86% 5.03% 0.9% 1.41% 29.61元
