105 755,301 318,815 488,397 418,068 417,335 337,449 429,468 660,829 511,048 416,484 632,612 813,981 
106 555,094 458,964 576,085 465,151 513,788 556,161 611,286 700,306 610,976 547,774 633,807 852,114 
107 871,411 322,095 441,182 262,789 411,202 372,097 408,242 426,130 425,793 409,208 477,002 714,205 
