105 1,411,633 1,360,733 1,796,339 1,351,742 1,420,232 1,768,889 1,647,114 1,791,530 1,568,418 1,798,221 1,886,182 2,126,740 
106 2,003,644 1,630,348 1,760,316 1,760,962 1,853,088 1,956,070 1,903,108 2,142,768 2,064,839 2,025,626 2,117,330 2,139,805 
107 2,350,511 1,867,306 2,196,810 1,834,146 1,813,414 2,225,621 2,354,001 2,311,477 2,075,519 2,167,307 1,600,655 1,952,956 
108 1,904,635 1,454,364 1,647,124 1,880,808 1,903,657 1,756,687 1,842,861 1,621,653 1,572,110 1,595,381 1,665,015 - 
