
104第4季 -1.44元
105第1季 0.13元
105第2季 0.34元
105第3季 0.00元
105第4季 -0.25元
106第1季 -0.41元
106第2季 -0.44元
106第3季 -0.51元
106第4季 -0.84元
107第1季 -0.09元
107第2季 0.15元
107第3季 -0.21元
107第4季 -0.24元
108第1季 -0.3元
108第2季 -0.18元
108第3季 -0.35元
108第4季 -3.17元
109第1季 -0.27元
109第2季 -0.72元
