
104第4季 -0.39元
105第1季 -0.26元
105第2季 -0.11元
105第3季 0.09元
105第4季 -0.21元
106第1季 0.01元
106第2季 0.04元
106第3季 0.01元
106第4季 0.04元
107第1季 0.07元
107第2季 0.25元
