
104第4季 0.17元
105第1季 -0.03元
105第2季 0.55元
105第3季 0.22元
105第4季 0.51元
106第1季 0.06元
106第2季 0.38元
106第3季 0.56元
106第4季 0.47元
107第1季 0.16元
107第2季 0.52元
107第3季 0.44元
