
107第2季 20.15% 1.63% 1.19% 0.26% 0.25% 17.95元
107第3季 25.05% 5.01% 3.56% 0.38% 0.55% 17.76元
107第4季 26.56% 8.9% 14.88% 1.69% 3.31% 18.37元
108第1季 0% 0% 0% 0% 0% 0元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 22.78% 2.13% -0.49% 0.06% -0.16% 17.56元
109第1季 20.99% 0.88% 1.74% 0.39% 0.53% 17.65元
109第2季 26.27% 4.28% 29.57% 3.91% 8.11% 18.46元
