
105第3季 15.22% 3.80% 2.44% 1.50% 2.92% 12.13元
105第4季 16.25% 1.16% 1.13% 0.54% 0.98% 12.19元
106第1季 14.61% 0.02% -1.84% -0.69% -1.39% undefined
106第2季 13.04% 0.81% 1.70% 0.84% 1.71% undefined
106第3季 11.91% 0.66% 1.47% 0.77% 1.69% undefined
106第4季 11.3% 0.39% 0.16% 0.16% 0.17% 12.07元
107第1季 10.51% -4.18% -2.72% -0.84% -1.96% 11.59元
107第2季 12.03% -0.11% -1.48% -0.53% -1.28% 12.4元
107第3季 10.51% 0.53% 0.68% 0.38% 0.74% 12.35元
107第4季 8.63% -3.15% -3.89% -1.44% -4.09% 11.61元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 9.31% -1.12% -1.35% -0.37% -1.59% 10.78元
