 97 2.00 0.00 0.00 0.00 2.00
 98 2.00 0.00 0.00 0.00 2.00
 99 2.75 0.00 0.00 0.00 2.75
 100 3.00 0.00 0.00 0.00 3.00
 101 2.50 0.00 0.00 0.00 2.50
 102 3.00 0.00 0.00 0.00 3.00
 103 2.50 0.00 0.00 0.00 2.50
 104 2.50 0.00 0.00 0.00 2.50
 105 3.00 0.00 0.00 0.00 3.00
 106 3.50 0.00 0.00 0.00 3.50
 107 4.00 0.00 0.00 0.00 4.00
