105 292,415 461,364 521,985 442,519 473,837 479,037 527,602 486,969 446,230 458,338 532,108 491,168 
106 402,922 540,614 437,979 455,550 467,028 524,008 509,959 595,833 459,039 517,168 512,092 459,150 
107 596,218 467,511 531,933 531,239 605,374 526,986 536,688 539,938 441,534 316,679 556,146 479,143 
108 675,790 519,883 556,162 245,322 507,685 480,568 497,333 526,574 481,590 506,369 556,065 495,857 
