
104第4季 0.30元
105第1季 0.39元
105第2季 0.11元
105第3季 0.65元
105第4季 0.44元
106第1季 0.51元
106第2季 0.01元
106第3季 0.85元
106第4季 0.16元
107第1季 0.47元
107第2季 0.82元
107第3季 0.58元
107第4季 -0.24元
108第1季 1.25元
108第2季 -0.23元
108第3季 0.46元
108第4季 0.45元
109第1季 -0.57元
109第2季 0.72元
