105 254,797 222,110 195,453 201,408 218,663 220,527 212,466 219,940 228,595 198,901 232,519 232,860 
106 298,433 193,466 218,717 229,410 246,216 242,627 261,773 260,665 289,410 266,221 275,518 277,155 
107 305,248 292,768 261,670 262,506 267,781 287,065 275,732 269,907 291,767 261,420 288,763 296,319 
108 358,587 266,247 270,667 - - - - - - - - - 
