105 244,994 174,047 343,103 311,441 330,179 327,958 297,918 310,965 260,600 270,495 245,014 272,401 
106 255,556 181,918 303,903 194,908 192,459 197,505 176,267 183,530 235,528 209,734 221,674 232,771 
107 247,117 225,551 217,768 204,305 251,566 288,447 211,576 221,687 206,027 191,166 185,207 173,195 
