
105第3季 -12.24% -334.83% -68.54% -0.11% -0.38% 11.53元
105第4季 -6.96% -244.54% -239.16% -0.62% -1.50% 11.41元
106第1季 12.76% -184.57% -206.61% -0.67% -1.65% undefined
106第2季 16.35% -162.38% -173.51% 0.00% -1.74% undefined
106第3季 34.64% -24.16% -14.81% -0.16% -0.54% undefined
106第4季 27.52% -140.46% -152.09% -0.76% -1.91% 11.1元
107第1季 31.62% -46.17% -50.14% 0% -1.25% 10.82元
107第2季 4.34% -135.73% -146.54% -0.81% -2.08% 10.48元
107第3季 -3.04% -154.84% -106.32% -0.51% -1.41% 10.31元
107第4季 32.92% -41.53% -48.11% -0.47% -1.33% 10.08元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 18.01% -131.04% -131.77% -0.77% -2.11% 9.96元
108第3季 0% 0% 0% 0% 0% 0元
108第4季 33.88% -100.02% -112.18% -0.67% -1.93% 9.69元
