
104第4季 -0.12元
105第1季 0.01元
105第2季 0.09元
105第3季 -0.09元
105第4季 -0.38元
106第1季 -0.16元
106第2季 -0.05元
106第3季 0.27元
106第4季 -0.01元
107第1季 0.18元
107第2季 -0.16元
107第3季 0.09元
107第4季 0.18元
108第1季 0.15元
108第2季 0.13元
