
104第4季 0.32元
105第1季 0.50元
105第2季 0.38元
105第3季 0.40元
105第4季 0.41元
106第1季 0.34元
106第2季 0.55元
106第3季 0.74元
106第4季 -2.55元
107第1季 0.6元
107第2季 0.7元
107第3季 0.63元
107第4季 0.47元
108第1季 0.37元
108第2季 0.34元
108第3季 0.31元
108第4季 0.46元
109第1季 0.31元
109第2季 0.89元
