
104第4季 0.07元
105第1季 -0.67元
105第2季 -0.35元
105第3季 0.01元
105第4季 0.20元
106第1季 0.24元
106第2季 1.05元
106第3季 0.63元
106第4季 0.6元
107第1季 0.18元
107第2季 18.73元
107第3季 -0.1元
107第4季 0.3元
