
104第4季 0.23元
105第1季 0.51元
105第2季 0.67元
105第3季 0.66元
105第4季 0.26元
106第1季 0.22元
106第2季 0.23元
106第3季 0.19元
106第4季 0.14元
107第1季 -0.37元
107第2季 0.43元
107第3季 0.17元
107第4季 0.12元
108第1季 0.16元
108第2季 0.56元
108第3季 0.7元
