
104第4季 -2.63元
105第1季 -0.78元
105第2季 -2.13元
105第3季 -0.94元
105第4季 -2.10元
106第1季 -0.64元
106第2季 -0.64元
106第3季 -0.72元
106第4季 -1.48元
107第1季 -0.6元
107第2季 0.01元
107第3季 0.46元
107第4季 -0.28元
108第1季 -0.28元
108第2季 -0.27元
108第3季 0.35元
