
104第4季 0.81元
105第1季 0.23元
105第2季 0.00元
105第3季 0.18元
105第4季 0.37元
106第1季 -0.15元
106第2季 -0.16元
106第3季 0.80元
106第4季 0.62元
107第1季 0.05元
107第2季 0.19元
107第3季 2.83元
107第4季 -0.05元
108第1季 0.53元
