
105第3季 23.20% 6.91% 5.58% 0.82% 1.28% 16.74元
105第4季 22.68% 7.08% 11.23% 2.50% 3.88% 17.15元
106第1季 17.46% 3.82% 2.99% 0.36% 0.52% undefined
106第2季 0.00% 0.00% 0.00% 0.00% 0.00% undefined
106第3季 14.94% 4.02% 4.15% 0.77% 1.24% undefined
106第4季 14.61% 3.61% 7.7% 2.1% 3.41% 16.76元
107第1季 12.57% -1.02% -1.02% -0.3% -0.57% 16.73元
107第2季 8.85% -2.46% -1.77% -0.25% -0.51% 15.13元
107第3季 10.9% 0.38% 0.04% -0.07% -0.21% 14.72元
