105 179,506 190,399 137,083 182,559 183,669 124,849 147,259 167,527 149,145 168,088 128,569 159,700 
106 180,087 122,215 122,071 127,807 141,593 102,011 114,037 123,253 125,644 154,678 139,659 157,093 
107 139,237 160,469 136,519 127,866 163,511 119,297 119,963 132,223 125,692 143,857 119,141 142,325 
