
104第4季 0.67元
105第1季 0.22元
105第2季 0.05元
105第3季 -0.24元
105第4季 0.20元
106第1季 -0.58元
106第2季 -0.54元
106第3季 -0.19元
106第4季 0.43元
107第1季 0.17元
107第2季 0.06元
107第3季 -0.18元
107第4季 0.17元
108第1季 0元
108第2季 -0.31元
