
105第3季 13.10% -182.63% -180.85% -0.39% -1.12% 12.09元
105第4季 32.09% 22.20% 17.53% 0.92% 1.74% 12.32元
106第1季 20.87% 9.61% 7.62% 0.69% 0.88% undefined
106第2季 19.22% 11.28% 11.59% 0.00% 2.80% undefined
106第3季 88.62% -591.41% -599.86% -0.15% -0.84% undefined
106第4季 54.77% -174.65% -182.02% -0.18% -0.91% 12.58元
107第1季 24.48% -51.41% -58.07% -0.26% -0.65% 12.61元
107第2季 92.85% -549.58% -638.07% -0.37% -0.93% 12.25元
107第3季 67.46% -48.53% -71.73% -0.19% -0.66% 12元
107第4季 26.11% 16.12% 18.73% 0.73% 1.37% 12.09元
108第1季 38.68% -33.58% -57.88% -0.16% -0.6% 12.07元
108第2季 23.54% 10.03% 10.07% 0.5% 0.92% 11.67元
