
105第3季 -23.51% -50.08% -77.47% -8.98% -18.00% 6.83元
105第4季 -21.66% -42.51% -47.60% -7.50% -15.34% 5.76元
106第1季 -3.73% -23.18% -51.45% -9.22% -19.35% undefined
106第2季 -32.01% -61.37% -43.50% 0.00% -10.53% undefined
106第3季 -21.64% -44.04% -33.69% -5.11% -10.95% undefined
106第4季 -34.89% -76.35% -72.18% -6.91% -15.07% 6.54元
107第1季 -68.72% -103.25% -84.9% -8.36% -19.2% 5.72元
107第2季 -49.51% -92.45% -88.34% -9.05% -22.73% 4.95元
107第3季 -151.85% -185.18% -187.63% -21.38% -65.68% 3.45元
107第4季 -153.27% -190.29% 0.1% 0.26% -0.13% 3.04元
108第1季 -25.3% -72.83% -91.18% -14.83% -49.08% 2.21元
108第2季 -16.71% -39.06% -94.57% -16.82% -98.26% 1.4元
108第3季 0% 0% 0% 0% 0% 0元
