
105第3季 14.01% 15.40% 16.20% 2.39% 5.13% 17.54元
105第4季 14.61% 12.23% 8.65% 0.00% 3.00% 18.53元
106第1季 18.51% 14.66% 18.87% 3.06% 6.16% undefined
106第2季 11.57% 11.82% 9.95% 1.37% 2.68% undefined
106第3季 10.24% 15.49% 12.82% 0.00% 4.13% undefined
106第4季 12.71% 5.04% 16.49% 2.38% 4.8% 20.48元
107第1季 19.36% 13.87% 42.36% 6.89% 14.06% 23.16元
107第2季 9.43% 6.83% 3.87% 0% -0.31% 21.31元
107第3季 12.15% 7.75% 20.77% 3.06% 6.39% 23.25元
107第4季 -4.2% -4.72% -22.8% -2.23% -5.59% 21.6元
108第1季 3.35% 0.03% 8.01% 1.13% 2.18% 22.32元
108第3季 3.11% -0.74% 6.82% 1.09% 2.24% 20.26元
108第4季 -0.62% -3.4% -2.18% -0.15% -0.83% 20.23元
