
105第3季 4.15% -1.53% 2.18% 0.12% 0.14% 14.88元
105第4季 8.63% 2.91% -4.20% 0.00% -0.30% 14.79元
106第1季 2.43% -3.60% 5.22% 0.21% 0.23% undefined
106第2季 8.98% 3.72% 14.41% 0.00% 0.86% undefined
106第3季 6.12% -0.48% 14.71% 0.60% 0.65% undefined
106第4季 5.36% 1.59% 0.53% 0.04% 0.04% 15.11元
107第1季 5.32% 0.92% 7.78% 0.59% 0.64% 15.23元
107第2季 10.85% 6.62% 19.3% 1.22% 1.32% 15.63元
107第3季 16.8% 11.61% 24.63% 1.31% 1.51% 17.26元
107第4季 8.92% -0.77% 6.87% 0.43% 0.51% 17.27元
108第1季 12.27% 4.39% 10.27% 0.4% 0.43% 17.39元
108第3季 -32.79% -39.62% -24.52% -1.15% -1.26% 17.01元
108第4季 -16.39% -25.52% -19.83% -0.29% -0.32% 17.03元
109第1季 -84.18% -96.77% -88.6% -1.79% -1.96% 16.67元
109第2季 -67.07% -76.96% -60.92% -1.4% -1.53% 16.59元
