
104第4季 0.75元
105第1季 0.03元
105第2季 0.11元
105第3季 0.11元
105第4季 0.89元
106第1季 0.52元
106第2季 0.15元
106第3季 0.16元
106第4季 -1.44元
107第1季 0.12元
107第2季 0.88元
107第3季 0.71元
