105 778,420 542,680 656,468 673,898 800,605 738,801 679,043 783,084 693,025 638,778 677,741 736,009 
106 717,620 467,217 694,180 681,703 730,886 613,950 686,772 765,439 661,590 631,960 619,824 736,223 
107 786,257 487,496 578,278 706,276 655,813 708,586 706,426 821,380 719,689 717,127 673,436 741,055 
