
104第4季 0.90元
105第1季 0.31元
105第2季 0.31元
105第3季 0.08元
105第4季 -0.08元
106第1季 -0.15元
106第2季 0.20元
106第3季 0.17元
106第4季 -0.07元
107第1季 -0.33元
107第2季 -0.09元
107第3季 -0.16元
107第4季 -0.38元
108第1季 -0.32元
