
104第4季 -0.21元
105第1季 -0.72元
105第2季 -0.67元
105第3季 -0.21元
105第4季 0.51元
106第1季 0.10元
106第2季 0.02元
106第3季 0.23元
106第4季 -0.32元
107第1季 -0.59元
107第2季 -0.21元
107第3季 0.05元
107第4季 0.02元
108第1季 -0.25元
108第2季 -0.03元
108第3季 0.17元
108第4季 0元
