105 11,558,434 11,876,002 11,557,051 11,295,081 10,948,582 11,566,245 12,853,998 12,463,097 11,232,306 11,729,458 11,498,843 12,468,642 
106 12,616,260 11,010,984 12,176,888 12,669,255 12,734,493 12,719,450 14,264,345 13,904,466 12,387,598 14,054,891 13,406,607 14,191,727 
107 12,672,470 13,134,569 13,847,806 14,058,611 13,209,492 14,077,976 15,793,567 15,285,557 14,271,465 14,767,395 14,483,456 15,250,916 
108 14,278,933 12,433,705 13,762,504 14,277,191 13,741,187 14,503,341 15,428,142 14,970,025 12,896,563 14,295,897 13,463,212 14,339,872 
109 14,768,150 9,342,059 8,262,710 8,322,364 10,094,848 - - - - - - - 
