
104第4季 0.12元
105第1季 0.27元
105第2季 -0.03元
105第3季 0.09元
105第4季 -0.23元
106第1季 -0.69元
106第2季 0.32元
106第3季 0.54元
106第4季 0.23元
107第1季 0.01元
107第2季 0.02元
107第3季 0.2元
107第4季 0.1元
