
104第4季 -0.02元
105第1季 0.23元
105第2季 -3.21元
105第3季 0.80元
105第4季 0.48元
106第1季 0.34元
106第2季 0.26元
106第3季 0.21元
106第4季 -0.42元
107第1季 -0.27元
