
104第4季 0.32元
105第1季 0.89元
105第2季 0.64元
105第3季 0.24元
105第4季 1.18元
106第1季 -0.43元
106第2季 0.72元
106第3季 0.53元
106第4季 0.34元
107第1季 0.21元
107第2季 1.05元
107第3季 0.28元
107第4季 3.53元
108第1季 0.65元
108第2季 0.34元
108第3季 0.4元
108第4季 -0.32元
