
104第4季 -0.90元
105第1季 0.37元
105第2季 1.74元
105第3季 1.29元
105第4季 -0.26元
106第1季 -0.87元
106第2季 2.49元
106第3季 1.57元
106第4季 -0.81元
107第1季 -0.37元
107第2季 2元
107第3季 -0.88元
107第4季 -0.21元
108第1季 0.18元
108第2季 1.83元
108第3季 1.32元
108第4季 1.15元
109第1季 0.5元
