
104第4季 -0.11元
105第1季 -0.82元
105第2季 -0.53元
105第3季 -0.19元
105第4季 -0.02元
106第1季 -0.15元
106第2季 -0.19元
106第3季 0.26元
106第4季 0.55元
107第1季 -0.73元
107第2季 -0.54元
107第3季 0.75元
107第4季 -0.34元
108第1季 0.36元
108第2季 -0.41元
108第3季 0.05元
108第4季 -0.7元
109第1季 -0.5元
109第2季 -0.29元
