
105第3季 9.27% -1.15% -2.05% 0.11% -1.82% 5.50元
105第4季 4.82% -7.19% 5.26% 0.36% -0.36% 5.52元
106第1季 11.49% -1.62% -2.84% 0.06% -2.07% undefined
106第2季 9.08% -3.44% -2.65% 0.00% -2.23% undefined
106第3季 4.86% -10.35% 8.49% 0.92% 2.95% undefined
107第1季 -0.34% -16.86% -19.38% 0% -11.26% 5.67元
107第2季 2.8% -12.39% -13.79% -1.15% -9.77% 5.39元
107第3季 7.99% -6.26% 12.87% 1.85% 9.03% 6.11元
107第4季 11.15% -5.51% -8.09% -0.53% -6.03% 5.18元
108第1季 0% 0% 0% 0% 0% 0元
108第2季 9.63% -4.65% -7.21% -0.26% -5.33% 5.34元
