
104第4季 0.29元
105第1季 0.16元
105第2季 0.61元
105第3季 0.47元
105第4季 0.74元
106第1季 0.57元
106第2季 0.14元
106第3季 0.11元
106第4季 0.43元
107第1季 0.33元
107第2季 0.5元
107第3季 1.49元
107第4季 0.79元
108第1季 0.03元
108第2季 0.39元
108第3季 -0.02元
108第4季 0.78元
109第1季 -0.15元
109第2季 0.21元
