
104第4季 0.63元
105第1季 1.07元
105第2季 1.01元
105第3季 0.23元
105第4季 0.98元
106第1季 1.04元
106第2季 0.47元
106第3季 1.04元
106第4季 0.9元
107第1季 1.13元
107第2季 0.92元
107第3季 0.24元
107第4季 1.43元
108第1季 0.04元
108第2季 0.17元
108第3季 0.93元
108第4季 -0.24元
109第1季 -0.42元
